,date,store_nbr,sales
5020,2013-04-03,8,10844.557
5021,2013-04-03,9,11468.233
4969,2013-04-03,10,4744.377
4970,2013-04-03,11,14539.732
4971,2013-04-03,12,7135.174
4972,2013-04-03,13,4707.08
4973,2013-04-03,14,5400.713
4974,2013-04-03,15,5120.86
4975,2013-04-03,16,4618.556
4976,2013-04-03,17,5704.942
4977,2013-04-03,18,4619.316
4978,2013-04-03,19,4649.292
4980,2013-04-03,20,0.0
4981,2013-04-03,21,0.0
4982,2013-04-03,22,0.0
4983,2013-04-03,23,6109.149
4984,2013-04-03,24,11029.966
4985,2013-04-03,25,5297.349
4986,2013-04-03,26,3940.134
4987,2013-04-03,27,5639.859
4988,2013-04-03,28,4382.987
4989,2013-04-03,29,0.0
4991,2013-04-03,30,2706.0
4992,2013-04-03,31,5950.284
4993,2013-04-03,32,2229.741
4994,2013-04-03,33,5369.591
4995,2013-04-03,34,7041.229
4996,2013-04-03,35,1859.009
4997,2013-04-03,36,0.0
4998,2013-04-03,37,9234.777
4999,2013-04-03,38,6961.272
5000,2013-04-03,39,7868.917
5002,2013-04-03,40,4816.627
5003,2013-04-03,41,4304.822
5004,2013-04-03,42,0.0
5005,2013-04-03,43,4533.066
5006,2013-04-03,44,22686.992
5007,2013-04-03,45,17852.578
5008,2013-04-03,46,14472.751
5009,2013-04-03,47,17115.297
5010,2013-04-03,48,12019.678
5011,2013-04-03,49,10471.2
5013,2013-04-03,50,11302.779
5014,2013-04-03,51,13493.695
5015,2013-04-03,52,0.0
5016,2013-04-03,53,0.0
5017,2013-04-03,54,3005.634
5022,2013-04-04,1,4896.498
5033,2013-04-04,2,6201.8843
5044,2013-04-04,3,14328.752
5055,2013-04-04,4,5291.205
5066,2013-04-04,5,5660.125
5072,2013-04-04,6,7083.14
5073,2013-04-04,7,7554.413
5074,2013-04-04,8,8516.517
5075,2013-04-04,9,10408.398
5023,2013-04-04,10,4470.987
5024,2013-04-04,11,14095.418
5025,2013-04-04,12,4516.459
5026,2013-04-04,13,4123.93
5027,2013-04-04,14,4694.553
5028,2013-04-04,15,4671.629
5029,2013-04-04,16,4303.251
5030,2013-04-04,17,5679.404
5031,2013-04-04,18,5272.8623
5032,2013-04-04,19,4139.044
5034,2013-04-04,20,0.0
5035,2013-04-04,21,0.0
5036,2013-04-04,22,0.0
5037,2013-04-04,23,4382.386
5038,2013-04-04,24,8638.182
5039,2013-04-04,25,4633.39
5040,2013-04-04,26,3432.238
5041,2013-04-04,27,4283.834
5042,2013-04-04,28,4744.277
5043,2013-04-04,29,0.0
5045,2013-04-04,30,2584.245
5046,2013-04-04,31,5593.6357
5047,2013-04-04,32,2793.692
5048,2013-04-04,33,4782.77
5049,2013-04-04,34,6748.572
5050,2013-04-04,35,1847.866
5051,2013-04-04,36,0.0
5052,2013-04-04,37,7462.545
5053,2013-04-04,38,5756.791
5054,2013-04-04,39,6218.207
5056,2013-04-04,40,4664.09
5057,2013-04-04,41,4115.492
5058,2013-04-04,42,0.0
5059,2013-04-04,43,4613.718
5060,2013-04-04,44,16437.74
5061,2013-04-04,45,12914.4795
5062,2013-04-04,46,12118.727
5063,2013-04-04,47,12370.095
5064,2013-04-04,48,11154.353
5065,2013-04-04,49,7184.714
5067,2013-04-04,50,9957.448
5068,2013-04-04,51,9932.298
5069,2013-04-04,52,0.0
5070,2013-04-04,53,0.0
5071,2013-04-04,54,3464.131
5076,2013-04-05,1,6304.9272
5087,2013-04-05,2,7147.44
5098,2013-04-05,3,15826.167
5109,2013-04-05,4,6390.543
5120,2013-04-05,5,6108.063
5126,2013-04-05,6,8142.1377
5127,2013-04-05,7,8337.075
5128,2013-04-05,8,10526.546
5129,2013-04-05,9,8762.791
5077,2013-04-05,10,3818.656
5078,2013-04-05,11,12008.326
5079,2013-04-05,12,4304.855
5080,2013-04-05,13,4269.85
5081,2013-04-05,14,4459.723
5082,2013-04-05,15,4178.693
5083,2013-04-05,16,4123.421
5084,2013-04-05,17,4859.841
5085,2013-04-05,18,4193.101
5086,2013-04-05,19,4103.109
5088,2013-04-05,20,0.0
5089,2013-04-05,21,0.0
5090,2013-04-05,22,0.0
5091,2013-04-05,23,4372.931
5092,2013-04-05,24,10351.775
5093,2013-04-05,25,7872.668
5094,2013-04-05,26,3197.017
5095,2013-04-05,27,4856.038
5096,2013-04-05,28,3664.716
5097,2013-04-05,29,0.0
5099,2013-04-05,30,2446.82
5100,2013-04-05,31,5005.056
5101,2013-04-05,32,2246.311
5102,2013-04-05,33,4326.489
5103,2013-04-05,34,7578.9087
5104,2013-04-05,35,2041.006
5105,2013-04-05,36,0.0
5106,2013-04-05,37,6699.739
5107,2013-04-05,38,6299.38
5108,2013-04-05,39,6016.623
5110,2013-04-05,40,4589.657
5111,2013-04-05,41,3637.003
5112,2013-04-05,42,0.0
5113,2013-04-05,43,5942.937
5114,2013-04-05,44,19861.855
5115,2013-04-05,45,16918.268
5116,2013-04-05,46,14078.3955
5117,2013-04-05,47,16088.166
5118,2013-04-05,48,11748.125
5119,2013-04-05,49,9847.301
5121,2013-04-05,50,10797.722
5122,2013-04-05,51,13431.762
5123,2013-04-05,52,0.0
5124,2013-04-05,53,0.0
5125,2013-04-05,54,4612.848
5130,2013-04-06,1,5594.088
5141,2013-04-06,2,10113.419
5152,2013-04-06,3,23716.422
5163,2013-04-06,4,9752.053
5174,2013-04-06,5,7622.6567
5180,2013-04-06,6,13473.82
5181,2013-04-06,7,9676.849
5182,2013-04-06,8,14945.802
5183,2013-04-06,9,14992.185
5131,2013-04-06,10,7055.3
5132,2013-04-06,11,15551.652
5133,2013-04-06,12,6120.232
5134,2013-04-06,13,7026.293
5135,2013-04-06,14,7922.98
5136,2013-04-06,15,5940.723
5137,2013-04-06,16,5664.507
5138,2013-04-06,17,8963.361
5139,2013-04-06,18,7371.458
5140,2013-04-06,19,7280.332
5142,2013-04-06,20,0.0
5143,2013-04-06,21,0.0
5144,2013-04-06,22,0.0
5145,2013-04-06,23,7803.9077
5146,2013-04-06,24,12181.606
5147,2013-04-06,25,9596.541
5148,2013-04-06,26,4730.666
5149,2013-04-06,27,7309.125
5150,2013-04-06,28,6742.853
5151,2013-04-06,29,0.0
5153,2013-04-06,30,2882.578
5154,2013-04-06,31,8158.012
5155,2013-04-06,32,2994.305
5156,2013-04-06,33,6259.097
5157,2013-04-06,34,9204.702
5158,2013-04-06,35,2408.403
5159,2013-04-06,36,0.0
5160,2013-04-06,37,10053.029
5161,2013-04-06,38,10863.51
5162,2013-04-06,39,11876.502
5164,2013-04-06,40,6003.607
5165,2013-04-06,41,5115.045
5166,2013-04-06,42,0.0
5167,2013-04-06,43,6060.927
5168,2013-04-06,44,34105.41
5169,2013-04-06,45,28669.938
5170,2013-04-06,46,27232.605
5171,2013-04-06,47,26266.86
5172,2013-04-06,48,23018.576
5173,2013-04-06,49,14800.428
5175,2013-04-06,50,17412.459
5176,2013-04-06,51,13967.336
5177,2013-04-06,52,0.0
5178,2013-04-06,53,0.0
5179,2013-04-06,54,4922.053
5184,2013-04-07,1,2363.74
5195,2013-04-07,2,10722.26
5206,2013-04-07,3,25388.43
5217,2013-04-07,4,11589.709
5228,2013-04-07,5,8590.382
5234,2013-04-07,6,15944.608
5235,2013-04-07,7,9728.335
5236,2013-04-07,8,14507.399
5237,2013-04-07,9,17098.016
5185,2013-04-07,10,6488.319
5186,2013-04-07,11,16898.367
5187,2013-04-07,12,5482.1
5188,2013-04-07,13,5365.353
5189,2013-04-07,14,4452.553
5190,2013-04-07,15,4878.768
5191,2013-04-07,16,7192.093
5192,2013-04-07,17,8992.85
5193,2013-04-07,18,8077.801
5194,2013-04-07,19,4687.856
5196,2013-04-07,20,0.0
5197,2013-04-07,21,0.0
5198,2013-04-07,22,0.0
5199,2013-04-07,23,6222.406
5200,2013-04-07,24,9520.432
5201,2013-04-07,25,4466.978
5202,2013-04-07,26,5201.159
5203,2013-04-07,27,9216.466
5204,2013-04-07,28,8169.431
5205,2013-04-07,29,0.0
5207,2013-04-07,30,2847.314
5208,2013-04-07,31,7657.234
5209,2013-04-07,32,2870.217
5210,2013-04-07,33,6376.671
5211,2013-04-07,34,8383.454
5212,2013-04-07,35,2433.357
5213,2013-04-07,36,0.0
5214,2013-04-07,37,9121.898
5215,2013-04-07,38,10819.0625
5216,2013-04-07,39,10312.84
5218,2013-04-07,40,5606.696
5219,2013-04-07,41,6543.053
5220,2013-04-07,42,0.0
5221,2013-04-07,43,5770.509
5222,2013-04-07,44,35847.168
5223,2013-04-07,45,32541.209
5224,2013-04-07,46,30691.084
5225,2013-04-07,47,28315.68
5226,2013-04-07,48,27474.518
5227,2013-04-07,49,16342.452
5229,2013-04-07,50,17726.861
5230,2013-04-07,51,13882.66
5231,2013-04-07,52,0.0
5232,2013-04-07,53,0.0
5233,2013-04-07,54,6238.627
5238,2013-04-08,1,5378.18
5249,2013-04-08,2,6920.3853
5260,2013-04-08,3,15818.938
5271,2013-04-08,4,6961.484
5282,2013-04-08,5,6619.15
5288,2013-04-08,6,8701.844
5289,2013-04-08,7,9459.788
5290,2013-04-08,8,9460.419
5291,2013-04-08,9,10722.359
5239,2013-04-08,10,4743.76
5240,2013-04-08,11,11778.681
5241,2013-04-08,12,4744.894
5242,2013-04-08,13,6075.403
5243,2013-04-08,14,5689.78
5244,2013-04-08,15,4788.112
5245,2013-04-08,16,4902.58
5246,2013-04-08,17,6459.683
5247,2013-04-08,18,5176.3853
5248,2013-04-08,19,5724.853
5250,2013-04-08,20,0.0
5251,2013-04-08,21,0.0
5252,2013-04-08,22,0.0
5253,2013-04-08,23,4634.549
5254,2013-04-08,24,9396.78
5255,2013-04-08,25,4061.222
5256,2013-04-08,26,3241.893
5257,2013-04-08,27,5656.104
5258,2013-04-08,28,4934.773
5259,2013-04-08,29,0.0
5261,2013-04-08,30,2335.0469
5262,2013-04-08,31,5194.645
5263,2013-04-08,32,2660.101
5264,2013-04-08,33,4877.778
5265,2013-04-08,34,7551.822
5266,2013-04-08,35,2251.52
5267,2013-04-08,36,0.0
5268,2013-04-08,37,7666.244
5269,2013-04-08,38,6097.39
5270,2013-04-08,39,10136.084
5272,2013-04-08,40,5876.559
5273,2013-04-08,41,4402.287
5274,2013-04-08,42,0.0
5275,2013-04-08,43,4879.122
5276,2013-04-08,44,19095.926
5277,2013-04-08,45,16559.57
5278,2013-04-08,46,13268.183
5279,2013-04-08,47,16690.57
5280,2013-04-08,48,10957.8125
5281,2013-04-08,49,8901.813
5283,2013-04-08,50,10518.63
5284,2013-04-08,51,10616.079
5285,2013-04-08,52,0.0
5286,2013-04-08,53,0.0
5287,2013-04-08,54,4060.634
5292,2013-04-09,1,4803.335
5303,2013-04-09,2,5526.65
5314,2013-04-09,3,14329.907
5325,2013-04-09,4,5228.2607
5336,2013-04-09,5,5733.043
5342,2013-04-09,6,7339.974
5343,2013-04-09,7,8597.742
5344,2013-04-09,8,7973.223
5345,2013-04-09,9,9390.724
5293,2013-04-09,10,4413.529
5294,2013-04-09,11,10820.452
5295,2013-04-09,12,4247.17
5296,2013-04-09,13,4721.686
5297,2013-04-09,14,4831.143
5298,2013-04-09,15,4586.684
5299,2013-04-09,16,4335.997
5300,2013-04-09,17,5634.763
5301,2013-04-09,18,5284.166
5302,2013-04-09,19,3927.578
5304,2013-04-09,20,0.0
5305,2013-04-09,21,0.0
5306,2013-04-09,22,0.0
5307,2013-04-09,23,5726.609
5308,2013-04-09,24,8768.662
5309,2013-04-09,25,3958.273
5310,2013-04-09,26,2696.064
5311,2013-04-09,27,4319.6973
5312,2013-04-09,28,4735.078
5313,2013-04-09,29,0.0
5315,2013-04-09,30,2777.905
5316,2013-04-09,31,5912.491
5317,2013-04-09,32,2215.04
5318,2013-04-09,33,5000.245
5319,2013-04-09,34,7548.43
5320,2013-04-09,35,2009.297
5321,2013-04-09,36,0.0
5322,2013-04-09,37,6581.381
5323,2013-04-09,38,5311.556
5324,2013-04-09,39,12140.563
5326,2013-04-09,40,5124.984
5327,2013-04-09,41,3690.093
5328,2013-04-09,42,0.0
5329,2013-04-09,43,4792.888
5330,2013-04-09,44,15986.89
5331,2013-04-09,45,11566.131
5332,2013-04-09,46,11494.191
5333,2013-04-09,47,13064.032
5334,2013-04-09,48,8128.196
5335,2013-04-09,49,7481.717
5337,2013-04-09,50,9697.453
5338,2013-04-09,51,10290.801
5339,2013-04-09,52,0.0
5340,2013-04-09,53,0.0
5341,2013-04-09,54,3591.108
5346,2013-04-10,1,6835.487
5357,2013-04-10,2,7008.138
5368,2013-04-10,3,14961.9375
5379,2013-04-10,4,6439.3643
5390,2013-04-10,5,6530.1562
5396,2013-04-10,6,7660.287
5397,2013-04-10,7,9250.513
5398,2013-04-10,8,10356.997
5399,2013-04-10,9,8054.771
5347,2013-04-10,10,3765.086
5348,2013-04-10,11,10336.796
5349,2013-04-10,12,4977.91
5350,2013-04-10,13,4104.183
5351,2013-04-10,14,4475.551
5352,2013-04-10,15,4223.321
5353,2013-04-10,16,4350.026
5354,2013-04-10,17,4849.348
5355,2013-04-10,18,4425.911
5356,2013-04-10,19,4137.266
5358,2013-04-10,20,0.0
5359,2013-04-10,21,0.0
5360,2013-04-10,22,0.0
5361,2013-04-10,23,4658.36
5362,2013-04-10,24,9983.007
5363,2013-04-10,25,4288.012
5364,2013-04-10,26,3014.337
5365,2013-04-10,27,5379.298
5366,2013-04-10,28,3591.734
5367,2013-04-10,29,0.0
5369,2013-04-10,30,1915.618
5370,2013-04-10,31,4719.149
5371,2013-04-10,32,1736.378
5372,2013-04-10,33,4055.07
5373,2013-04-10,34,6514.601
5374,2013-04-10,35,1653.677
5375,2013-04-10,36,0.0
5376,2013-04-10,37,7475.8257
5377,2013-04-10,38,6464.211
5378,2013-04-10,39,5239.688
5380,2013-04-10,40,4061.048
5381,2013-04-10,41,3540.504
5382,2013-04-10,42,0.0
5383,2013-04-10,43,4853.069
5384,2013-04-10,44,18763.541
5385,2013-04-10,45,14858.298
5386,2013-04-10,46,11838.63
5387,2013-04-10,47,14165.762
5388,2013-04-10,48,9689.078
5389,2013-04-10,49,8304.074
5391,2013-04-10,50,10148.527
5392,2013-04-10,51,11941.928
5393,2013-04-10,52,0.0
5394,2013-04-10,53,0.0
5395,2013-04-10,54,3249.901
5400,2013-04-11,1,4701.459
5411,2013-04-11,2,6136.702
5422,2013-04-11,3,12075.181
5433,2013-04-11,4,4528.722
5444,2013-04-11,5,5655.569
5450,2013-04-11,6,6389.59
5451,2013-04-11,7,8352.682
5452,2013-04-11,8,7890.002
5453,2013-04-11,9,9366.928
5401,2013-04-11,10,3636.794
5402,2013-04-11,11,10100.522
5403,2013-04-11,12,4269.205
5404,2013-04-11,13,4049.34
5405,2013-04-11,14,4384.451
5406,2013-04-11,15,4367.376
5407,2013-04-11,16,4432.843
5408,2013-04-11,17,4992.974
5409,2013-04-11,18,4807.205
5410,2013-04-11,19,4024.186
5412,2013-04-11,20,0.0
5413,2013-04-11,21,0.0
5414,2013-04-11,22,0.0
5415,2013-04-11,23,4935.497
5416,2013-04-11,24,8501.828
5417,2013-04-11,25,4106.387
5418,2013-04-11,26,2856.427
5419,2013-04-11,27,4331.375
5420,2013-04-11,28,4585.396
5421,2013-04-11,29,0.0
5423,2013-04-11,30,2833.755
5424,2013-04-11,31,4819.866
5425,2013-04-11,32,2538.968
5426,2013-04-11,33,4633.545
5427,2013-04-11,34,6413.278
5428,2013-04-11,35,2250.47
5429,2013-04-11,36,0.0
5430,2013-04-11,37,6228.247
5431,2013-04-11,38,5047.362
5432,2013-04-11,39,15585.635
5434,2013-04-11,40,4475.036
5435,2013-04-11,41,3217.227
5436,2013-04-11,42,0.0
5437,2013-04-11,43,4079.699
5438,2013-04-11,44,25121.686
5439,2013-04-11,45,12393.562
5440,2013-04-11,46,10633.015
5441,2013-04-11,47,12334.775
5442,2013-04-11,48,8530.936
5443,2013-04-11,49,7392.267
5445,2013-04-11,50,8394.0205
5446,2013-04-11,51,9167.443
5447,2013-04-11,52,0.0
5448,2013-04-11,53,0.0
5449,2013-04-11,54,3653.981
5454,2013-04-12,1,6212.33
5465,2013-04-12,2,6790.859
5476,2013-04-12,3,14360.406
5487,2013-04-12,4,5691.618
5498,2013-04-12,5,5938.327
5504,2013-04-12,6,7419.372
5505,2013-04-12,7,8450.68
5506,2013-04-12,8,9622.013
5507,2013-04-12,9,7443.624
5455,2013-04-12,10,3642.913
5456,2013-04-12,11,8948.26
5457,2013-04-12,12,4092.457
5458,2013-04-12,13,3919.303
5459,2013-04-12,14,4350.182
5460,2013-04-12,15,3914.923
5461,2013-04-12,16,3823.625
5462,2013-04-12,17,5778.092
5463,2013-04-12,18,3980.104
5464,2013-04-12,19,3785.349
5466,2013-04-12,20,0.0
5467,2013-04-12,21,0.0
5468,2013-04-12,22,0.0
5469,2013-04-12,23,4443.659
5470,2013-04-12,24,9970.446
5471,2013-04-12,25,7078.44
5472,2013-04-12,26,3473.707
5473,2013-04-12,27,4471.816
5474,2013-04-12,28,4439.035
5475,2013-04-12,29,0.0
5477,2013-04-12,30,2754.229
5478,2013-04-12,31,5183.661
5479,2013-04-12,32,2692.504
5480,2013-04-12,33,4510.171
5481,2013-04-12,34,7610.721
5482,2013-04-12,35,2112.588
5483,2013-04-12,36,0.0
5484,2013-04-12,37,6749.529
5485,2013-04-12,38,6125.865
5486,2013-04-12,39,7275.127
5488,2013-04-12,40,4604.551
5489,2013-04-12,41,3650.449
5490,2013-04-12,42,0.0
5491,2013-04-12,43,5360.717
5492,2013-04-12,44,17896.814
5493,2013-04-12,45,15674.185
5494,2013-04-12,46,12338.919
5495,2013-04-12,47,14634.28
5496,2013-04-12,48,10225.093
5497,2013-04-12,49,9537.767
5499,2013-04-12,50,9366.167
5500,2013-04-12,51,10962.38
5501,2013-04-12,52,0.0
5502,2013-04-12,53,0.0
5503,2013-04-12,54,3087.709
5508,2013-04-13,1,5493.952
5519,2013-04-13,2,8891.721
5530,2013-04-13,3,20693.281
5541,2013-04-13,4,8092.855
5552,2013-04-13,5,7212.841
5558,2013-04-13,6,11863.66
5559,2013-04-13,7,8963.184
5560,2013-04-13,8,13748.139
5561,2013-04-13,9,13481.798
5509,2013-04-13,10,5761.09
5510,2013-04-13,11,11684.402
5511,2013-04-13,12,5544.474
5512,2013-04-13,13,6497.672
5513,2013-04-13,14,7486.248
5514,2013-04-13,15,5306.746
5515,2013-04-13,16,5657.548
5516,2013-04-13,17,8317.612
5517,2013-04-13,18,6788.607
5518,2013-04-13,19,7233.617
5520,2013-04-13,20,0.0
5521,2013-04-13,21,0.0
5522,2013-04-13,22,0.0
5523,2013-04-13,23,5383.616
5524,2013-04-13,24,10865.888
5525,2013-04-13,25,7977.428
5526,2013-04-13,26,5362.458
5527,2013-04-13,27,7233.941
5528,2013-04-13,28,6698.234
5529,2013-04-13,29,0.0
5531,2013-04-13,30,3210.496
5532,2013-04-13,31,6708.647
5533,2013-04-13,32,3277.731
5534,2013-04-13,33,6738.615
5535,2013-04-13,34,8878.303
5536,2013-04-13,35,3501.53
5537,2013-04-13,36,0.0
5538,2013-04-13,37,7431.966
5539,2013-04-13,38,10038.666
5540,2013-04-13,39,10312.729
5542,2013-04-13,40,6056.631
5543,2013-04-13,41,4346.493
5544,2013-04-13,42,0.0
5545,2013-04-13,43,5400.807
5546,2013-04-13,44,28717.043
5547,2013-04-13,45,24769.227
5548,2013-04-13,46,22674.242
5549,2013-04-13,47,24191.83
5550,2013-04-13,48,18168.113
5551,2013-04-13,49,12786.368
5553,2013-04-13,50,15066.364
5554,2013-04-13,51,14467.533
5555,2013-04-13,52,0.0
5556,2013-04-13,53,0.0
5557,2013-04-13,54,4458.149
5562,2013-04-14,1,2209.921
5573,2013-04-14,2,9831.516
5584,2013-04-14,3,22281.936
5595,2013-04-14,4,10570.748
5606,2013-04-14,5,7149.476
5612,2013-04-14,6,14233.36
5613,2013-04-14,7,7960.648
5614,2013-04-14,8,14133.619
5615,2013-04-14,9,14892.433
5563,2013-04-14,10,5250.778
5564,2013-04-14,11,13245.735
5565,2013-04-14,12,4754.537
5566,2013-04-14,13,3810.41
5567,2013-04-14,14,4808.695
5568,2013-04-14,15,5031.663
5569,2013-04-14,16,6374.274
5570,2013-04-14,17,8569.05
5571,2013-04-14,18,8033.593
5572,2013-04-14,19,5323.626
5574,2013-04-14,20,0.0
5575,2013-04-14,21,0.0
5576,2013-04-14,22,0.0
5577,2013-04-14,23,5066.488
5578,2013-04-14,24,9559.056
5579,2013-04-14,25,3592.7349
5580,2013-04-14,26,5221.478
5581,2013-04-14,27,8647.402
5582,2013-04-14,28,8328.076
5583,2013-04-14,29,0.0
5585,2013-04-14,30,2822.558
5586,2013-04-14,31,7429.121
5587,2013-04-14,32,3031.518
5588,2013-04-14,33,6877.982
5589,2013-04-14,34,8293.469
5590,2013-04-14,35,3128.357
5591,2013-04-14,36,0.0
5592,2013-04-14,37,5858.347
5593,2013-04-14,38,10227.708
5594,2013-04-14,39,12958.671
5596,2013-04-14,40,4970.7607
5597,2013-04-14,41,6387.944
5598,2013-04-14,42,0.0
5599,2013-04-14,43,6023.439
5600,2013-04-14,44,30727.967
5601,2013-04-14,45,28939.47
5602,2013-04-14,46,26948.232
5603,2013-04-14,47,30093.014
5604,2013-04-14,48,25006.715
5605,2013-04-14,49,14883.547
5607,2013-04-14,50,15676.493
5608,2013-04-14,51,12958.384
5609,2013-04-14,52,0.0
5610,2013-04-14,53,0.0
5611,2013-04-14,54,6292.199
5616,2013-04-15,1,5462.558
5627,2013-04-15,2,6505.796
5638,2013-04-15,3,16017.614
5649,2013-04-15,4,5828.1543
5660,2013-04-15,5,6774.815
5666,2013-04-15,6,8815.352
5667,2013-04-15,7,8744.919
5668,2013-04-15,8,9706.376
5669,2013-04-15,9,11729.172
5617,2013-04-15,10,4576.423
5618,2013-04-15,11,11802.221
5619,2013-04-15,12,4492.087
5620,2013-04-15,13,3828.161
5621,2013-04-15,14,5394.546
5622,2013-04-15,15,4952.013
5623,2013-04-15,16,4920.614
5624,2013-04-15,17,6573.912
5625,2013-04-15,18,5444.84
5626,2013-04-15,19,4019.755
5628,2013-04-15,20,0.0
5629,2013-04-15,21,0.0
5630,2013-04-15,22,0.0
5631,2013-04-15,23,4580.308
5632,2013-04-15,24,9020.316
5633,2013-04-15,25,3571.021
5634,2013-04-15,26,3847.687
5635,2013-04-15,27,5093.277
5636,2013-04-15,28,5365.404
5637,2013-04-15,29,0.0
5639,2013-04-15,30,2525.66
5640,2013-04-15,31,5860.147
5641,2013-04-15,32,2310.995
5642,2013-04-15,33,6053.885
5643,2013-04-15,34,8291.016
5644,2013-04-15,35,2473.886
5645,2013-04-15,36,0.0
5646,2013-04-15,37,6687.199
5647,2013-04-15,38,6004.978
5648,2013-04-15,39,6603.151
5650,2013-04-15,40,6005.667
5651,2013-04-15,41,3886.9302
5652,2013-04-15,42,0.0
5653,2013-04-15,43,5173.834
5654,2013-04-15,44,17175.006
5655,2013-04-15,45,16770.059
5656,2013-04-15,46,14070.994
5657,2013-04-15,47,15457.56
5658,2013-04-15,48,11329.03
5659,2013-04-15,49,10153.832
5661,2013-04-15,50,9921.838
5662,2013-04-15,51,10909.625
5663,2013-04-15,52,0.0
5664,2013-04-15,53,0.0
5665,2013-04-15,54,3979.826
5670,2013-04-16,1,5367.81
5681,2013-04-16,2,7152.5127
5692,2013-04-16,3,15628.48
5703,2013-04-16,4,6206.644
5714,2013-04-16,5,6401.725
5720,2013-04-16,6,7874.487
5721,2013-04-16,7,9089.523
5722,2013-04-16,8,8702.373
5723,2013-04-16,9,11866.611
5671,2013-04-16,10,4887.231
5672,2013-04-16,11,10644.488
5673,2013-04-16,12,3878.403
5674,2013-04-16,13,4293.537
5675,2013-04-16,14,4463.618
5676,2013-04-16,15,5203.043
5677,2013-04-16,16,4717.238
5678,2013-04-16,17,6054.557
5679,2013-04-16,18,5618.328
5680,2013-04-16,19,3639.225
5682,2013-04-16,20,0.0
5683,2013-04-16,21,0.0
5684,2013-04-16,22,0.0
5685,2013-04-16,23,5064.421
5686,2013-04-16,24,8232.465
5687,2013-04-16,25,3380.249
5688,2013-04-16,26,3903.381
5689,2013-04-16,27,5338.076
5690,2013-04-16,28,6071.0093
5691,2013-04-16,29,0.0
5693,2013-04-16,30,2492.257
5694,2013-04-16,31,6058.259
5695,2013-04-16,32,2877.745
5696,2013-04-16,33,5972.666
5697,2013-04-16,34,7765.622
5698,2013-04-16,35,2866.782
5699,2013-04-16,36,0.0
5700,2013-04-16,37,7480.434
5701,2013-04-16,38,5347.839
5702,2013-04-16,39,6776.324
5704,2013-04-16,40,5326.177
5705,2013-04-16,41,3556.627
5706,2013-04-16,42,0.0
5707,2013-04-16,43,4281.99
5708,2013-04-16,44,18734.07
5709,2013-04-16,45,16822.863
5710,2013-04-16,46,12912.412
5711,2013-04-16,47,14457.714
5712,2013-04-16,48,11762.4795
5713,2013-04-16,49,10224.884
5715,2013-04-16,50,10244.808
5716,2013-04-16,51,10508.238
5717,2013-04-16,52,0.0
5718,2013-04-16,53,0.0
5719,2013-04-16,54,3282.254
5724,2013-04-17,1,6207.243
5735,2013-04-17,2,6934.34
5746,2013-04-17,3,15794.084
5757,2013-04-17,4,6564.526
5768,2013-04-17,5,6080.435
5774,2013-04-17,6,9158.097
5775,2013-04-17,7,8989.566
5776,2013-04-17,8,10126.018
5777,2013-04-17,9,9521.694
5725,2013-04-17,10,4194.372
5726,2013-04-17,11,8940.6
5727,2013-04-17,12,5041.249
5728,2013-04-17,13,3499.921
5729,2013-04-17,14,4269.713
5730,2013-04-17,15,3778.5989
5731,2013-04-17,16,3909.226
5732,2013-04-17,17,5219.835
5733,2013-04-17,18,5225.194
5734,2013-04-17,19,3751.949
5736,2013-04-17,20,0.0
5737,2013-04-17,21,0.0
5738,2013-04-17,22,0.0
5739,2013-04-17,23,5246.304
5740,2013-04-17,24,10420.117
5741,2013-04-17,25,3979.764
5742,2013-04-17,26,4509.406
5743,2013-04-17,27,5478.939
5744,2013-04-17,28,4633.733
5745,2013-04-17,29,0.0
5747,2013-04-17,30,2477.08
5748,2013-04-17,31,4381.613
5749,2013-04-17,32,2415.479
5750,2013-04-17,33,5030.189
5751,2013-04-17,34,7341.459
5752,2013-04-17,35,2398.519
5753,2013-04-17,36,0.0
5754,2013-04-17,37,7761.0293
5755,2013-04-17,38,6265.798
5756,2013-04-17,39,14525.957
5758,2013-04-17,40,4449.316
5759,2013-04-17,41,4081.77
5760,2013-04-17,42,0.0
5761,2013-04-17,43,4043.846
5762,2013-04-17,44,20281.664
5763,2013-04-17,45,16325.617
5764,2013-04-17,46,12201.464
5765,2013-04-17,47,14519.504
5766,2013-04-17,48,9645.571
5767,2013-04-17,49,8932.124
5769,2013-04-17,50,10316.991
5770,2013-04-17,51,13115.654
5771,2013-04-17,52,0.0
5772,2013-04-17,53,0.0
5773,2013-04-17,54,3004.95
5778,2013-04-18,1,5004.653
5789,2013-04-18,2,5697.291
5800,2013-04-18,3,12590.073
5811,2013-04-18,4,4655.822
5822,2013-04-18,5,5014.102
5828,2013-04-18,6,6481.747
5829,2013-04-18,7,7136.892
5830,2013-04-18,8,8167.909
5831,2013-04-18,9,9003.444
5779,2013-04-18,10,3574.956
5780,2013-04-18,11,9734.06
5781,2013-04-18,12,3804.173
5782,2013-04-18,13,3872.734
5783,2013-04-18,14,4118.433
5784,2013-04-18,15,4394.4
5785,2013-04-18,16,4631.842
5786,2013-04-18,17,5028.467
5787,2013-04-18,18,4204.352
5788,2013-04-18,19,3487.223
5790,2013-04-18,20,0.0
5791,2013-04-18,21,0.0
5792,2013-04-18,22,0.0
5793,2013-04-18,23,3856.972
5794,2013-04-18,24,8288.282
